"response_id","satisfaction_rating","expectation_rating","recommend_rating"
"GEN24_1001493","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001507","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1001511","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001514","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001515","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001519","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001520","3 - Acceptable","Not sure","4"
"GEN24_1001524","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1001526","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001527","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001534","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1001540","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001542","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_1001543","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001547","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001548","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","4"
"GEN24_1001552","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001557","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001558","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001560","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001562","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001566","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001569","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001571","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001572","4 - Satisfied","Not sure","10 - Extremely likely to recommend"
"GEN24_1001579","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001587","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1001592","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001595","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001600","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001610","5 - Very satisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001613","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001615","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1001622","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001624","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","3"
"GEN24_1001637","4 - Satisfied","Not sure","8"
"GEN24_1001641","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001646","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001651","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_1001659","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001666","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001669","4 - Satisfied","Not sure","10 - Extremely likely to recommend"
"GEN24_1001670","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001671","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001675","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001681","4 - Satisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","9"
"GEN24_1001683","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001688","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1001693","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001696","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001697","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001700","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001701","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001702","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001705","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001711","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001717","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001718","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001727","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1001728","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_1001733","3 - Acceptable","3 - Turn out worse than the expectations you had before you arrived in New Zealand","3"
"GEN24_1001738","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_1001740","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001742","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001746","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001747","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001749","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001755","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001757","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001762","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","5"
"GEN24_1001763","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001764","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001765","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001766","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001771","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001773","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_1001775","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001779","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001782","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand",NA
"GEN24_1001785","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_1001790","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001791","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001793","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001794","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001796","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001797","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001798","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001803","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001805","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_1001809","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
